id,days
308461,21-30
199981,21-30
191412,51-60
208197,11-20
241699,31-40
193802,21-30
211025,21-30
63800,21-30
142697,21-30
231513,21-30
177993,21-30
284008,21-30
240257,21-30
79609,51-60
40294,11-20
179820,21-30
315019,21-30
202487,21-30
268479,21-30
226311,31-40
100084,21-30
153216,51-60
12829,21-30
27373,11-20
301480,31-40
192655,11-20
33623,11-20
64561,11-20
166392,21-30
219516,51-60
310884,11-20
265116,21-30
249590,21-30
107533,11-20
180122,21-30
158210,11-20
59060,51-60
90864,11-20
104721,51-60
300321,11-20
195659,11-20
276191,21-30
83546,51-60
31744,51-60
182921,51-60
162597,11-20
242398,11-20
20002,21-30
109566,11-20
83087,21-30
175098,11-20
160346,21-30
35215,51-60
63220,11-20
69383,31-40
198259,21-30
273832,31-40
95595,11-20
48528,21-30
157643,21-30
282064,21-30
67021,51-60
161862,11-20
235492,51-60
135973,11-20
231429,51-60
279304,21-30
63262,21-30
230251,51-60
144,11-20
310563,21-30
28407,31-40
103489,51-60
14190,11-20
273818,51-60
287301,21-30
268153,11-20
66217,21-30
289409,51-60
34644,51-60
282882,51-60
12326,51-60
256311,51-60
315848,51-60
28005,11-20
260064,11-20
71875,51-60
281333,21-30
277572,51-60
191719,21-30
206619,21-30
295048,21-30
70447,11-20
198642,11-20
14428,51-60
198110,11-20
154686,31-40
310520,21-30
133343,31-40
68362,11-20
33988,11-20
127197,11-20
462,21-30
114539,11-20
306074,21-30
39580,21-30
222348,21-30
24801,31-40
6107,21-30
239442,21-30
81082,51-60
82589,11-20
155708,51-60
74600,51-60
13428,21-30
98084,21-30
21940,21-30
20874,21-30
215279,21-30
119254,51-60
22806,21-30
226310,31-40
179096,51-60
177659,11-20
23135,51-60
230836,11-20
1203,21-30
282311,21-30
268421,51-60
75106,21-30
157262,51-60
219363,51-60
10341,11-20
196878,21-30
15557,21-30
112722,11-20
273050,21-30
292568,21-30
163001,21-30
179518,11-20
309205,21-30
287860,51-60
233063,21-30
310017,11-20
55373,31-40
73653,21-30
105095,21-30
65874,31-40
158617,31-40
270458,31-40
113573,21-30
115980,21-30
181696,21-30
103658,31-40
64266,11-20
192459,51-60
265274,11-20
39740,21-30
305882,21-30
304045,11-20
242555,11-20
223938,21-30
232639,21-30
106151,21-30
182906,31-40
11030,21-30
67373,21-30
103781,51-60
205253,11-20
3351,11-20
274374,51-60
251711,31-40
147402,21-30
300769,21-30
98796,21-30
312633,31-40
142807,11-20
148534,21-30
165625,11-20
110250,51-60
262592,21-30
39891,21-30
23642,21-30
138525,21-30
184890,21-30
188832,51-60
241145,51-60
10291,31-40
255244,21-30
17484,11-20
112192,51-60
153942,51-60
113745,11-20
3415,31-40
279853,21-30
241380,31-40
50098,51-60
313616,21-30
64619,51-60
149991,21-30
237498,31-40
97487,21-30
206598,21-30
178080,21-30
69928,51-60
94340,11-20
186333,51-60
294287,21-30
241809,21-30
270250,21-30
298887,11-20
83162,21-30
315455,21-30
128826,11-20
46207,21-30
99000,21-30
162944,51-60
92343,21-30
159729,11-20
120477,51-60
43687,21-30
111292,11-20
230564,21-30
104607,51-60
175079,51-60
101770,21-30
259025,21-30
60319,21-30
100450,21-30
167104,51-60
207312,21-30
276194,51-60
216984,21-30
108315,21-30
53496,21-30
158927,21-30
177107,21-30
235816,51-60
301871,31-40
35410,11-20
265375,31-40
154523,21-30
228904,21-30
73425,11-20
201873,21-30
196966,21-30
33344,51-60
296149,21-30
17050,11-20
83705,51-60
95897,11-20
6568,31-40
257971,51-60
133457,31-40
71633,21-30
283342,21-30
200680,21-30
71033,21-30
10746,21-30
102697,11-20
251290,51-60
236190,31-40
94794,51-60
18815,31-40
5306,51-60
103744,51-60
45708,21-30
185090,21-30
96166,21-30
249247,21-30
125736,31-40
303641,51-60
90620,11-20
245457,21-30
152198,11-20
287173,21-30
40032,31-40
155546,21-30
62108,11-20
278163,11-20
106599,11-20
191189,31-40
175385,11-20
195900,21-30
214501,21-30
251694,21-30
106405,11-20
143399,21-30
166463,21-30
182421,11-20
9378,21-30
248737,11-20
218504,21-30
282984,21-30
221796,51-60
146996,11-20
301955,51-60
296370,21-30
309514,21-30
77379,21-30
107588,21-30
287746,11-20
245690,51-60
263630,21-30
73186,21-30
281716,21-30
242257,21-30
148826,21-30
71541,21-30
4856,21-30
29424,21-30
100424,21-30
63331,51-60
308495,11-20
32708,51-60
96444,51-60
259072,21-30
165668,11-20
98439,11-20
266717,51-60
9540,21-30
186690,11-20
130009,21-30
311542,21-30
220464,21-30
6450,21-30
43503,21-30
63842,11-20
288361,31-40
156771,51-60
178721,51-60
65318,51-60
169181,11-20
182796,21-30
192505,11-20
164368,51-60
188752,21-30
309542,51-60
257790,11-20
58946,21-30
219746,21-30
145593,31-40
71782,51-60
205954,51-60
210895,21-30
226891,21-30
65416,21-30
311411,51-60
193504,21-30
260846,21-30
186695,51-60
289206,21-30
25119,21-30
202378,51-60
175052,21-30
252655,21-30
120333,21-30
51584,21-30
116732,11-20
88448,31-40
235379,21-30
215109,11-20
307652,21-30
29319,11-20
10819,21-30
260627,21-30
224162,21-30
61378,21-30
17377,11-20
188737,21-30
102132,21-30
4376,21-30
198252,31-40
292010,21-30
106791,11-20
138386,51-60
196377,21-30
45987,21-30
251651,21-30
291502,21-30
155284,21-30
163867,31-40
185294,11-20
307041,21-30
164880,11-20
184002,21-30
263424,21-30
88502,11-20
50979,11-20
39009,21-30
92762,51-60
67079,21-30
9804,21-30
292145,51-60
18625,21-30
173452,21-30
251229,21-30
66207,51-60
81489,21-30
298868,21-30
279147,11-20
268621,21-30
201165,21-30
112075,11-20
173332,11-20
279744,21-30
2,21-30
305931,21-30
292227,11-20
50050,21-30
178805,21-30
147938,21-30
199289,31-40
52376,51-60
311043,21-30
110765,21-30
35434,21-30
60585,31-40
283388,31-40
151767,21-30
43137,21-30
118842,21-30
62948,21-30
279634,21-30
235750,51-60
241910,21-30
149812,51-60
32602,11-20
17940,21-30
257738,51-60
82025,21-30
256163,31-40
6034,21-30
157496,11-20
114673,51-60
271464,31-40
110459,21-30
187225,11-20
160045,51-60
111019,21-30
24202,51-60
198829,11-20
299701,11-20
67236,21-30
44189,21-30
285540,11-20
37459,21-30
145757,11-20
56014,51-60
87264,21-30
207585,11-20
127021,51-60
204812,21-30
307430,21-30
166776,21-30
192646,21-30
204584,21-30
174474,51-60
911,21-30
242291,51-60
190994,21-30
251082,31-40
79492,21-30
306898,21-30
279397,21-30
271627,11-20
27733,21-30
201801,11-20
282823,31-40
168338,21-30
119247,21-30
8529,21-30
252749,21-30
33301,11-20
217844,21-30
255649,31-40
36825,21-30
284921,21-30
157719,11-20
268623,21-30
140093,51-60
149764,11-20
174653,21-30
315875,51-60
10325,31-40
62588,21-30
127311,31-40
245150,21-30
51747,11-20
45114,21-30
314705,51-60
223293,21-30
189946,51-60
218878,21-30
78173,21-30
64258,11-20
134921,21-30
256314,51-60
61599,11-20
68857,11-20
184837,11-20
268309,21-30
260111,51-60
83120,21-30
250780,21-30
1226,51-60
207534,51-60
226812,51-60
94393,51-60
181562,21-30
306880,21-30
186911,21-30
28704,11-20
44479,21-30
19236,21-30
37023,21-30
308261,21-30
121178,21-30
182876,21-30
204995,51-60
137432,11-20
165714,21-30
152403,11-20
195794,11-20
225777,11-20
244858,21-30
159652,21-30
161712,11-20
27640,51-60
59659,21-30
139434,21-30
267765,21-30
44594,11-20
315748,31-40
2713,21-30
196068,51-60
191503,51-60
235958,21-30
28859,21-30
268584,31-40
209636,51-60
200332,21-30
93336,21-30
313345,31-40
194127,21-30
40858,21-30
73861,21-30
8307,51-60
230897,11-20
29980,21-30
78156,21-30
225123,11-20
196424,21-30
242960,31-40
241614,21-30
5239,21-30
304400,21-30
12007,21-30
31232,21-30
233436,21-30
28981,21-30
60329,21-30
173315,51-60
300937,21-30
309037,21-30
317178,21-30
251907,11-20
150020,51-60
87384,21-30
62470,11-20
2930,21-30
316664,21-30
192521,11-20
263216,31-40
282023,51-60
267732,21-30
77356,21-30
240910,51-60
34321,21-30
109258,11-20
64822,21-30
289452,21-30
252780,11-20
76206,21-30
48035,11-20
133082,31-40
223425,21-30
147045,11-20
247994,51-60
198197,51-60
65079,21-30
93103,51-60
299791,51-60
262926,51-60
107991,11-20
191130,21-30
288372,51-60
224727,11-20
79136,21-30
97928,11-20
298490,21-30
53695,11-20
282920,11-20
79552,21-30
222677,51-60
237181,51-60
159371,11-20
222289,21-30
143784,21-30
188795,21-30
309171,21-30
161042,21-30
178818,51-60
293561,21-30
20746,51-60
269718,11-20
192086,21-30
199835,21-30
157339,21-30
97433,21-30
94038,31-40
19071,21-30
78307,51-60
200687,21-30
202510,11-20
30849,21-30
89596,21-30
11040,51-60
238229,31-40
138735,51-60
157611,11-20
65071,21-30
100564,11-20
64128,21-30
48174,21-30
285969,21-30
7517,21-30
22973,51-60
9495,51-60
281652,21-30
293710,21-30
128897,21-30
178494,31-40
226872,51-60
204181,51-60
199880,11-20
65204,21-30
240584,51-60
244173,21-30
163,21-30
263932,21-30
83129,11-20
257679,11-20
273768,51-60
192499,11-20
293264,51-60
40020,51-60
285627,21-30
184205,51-60
5932,21-30
84014,21-30
199670,21-30
58350,21-30
54535,21-30
27357,21-30
5805,21-30
70259,51-60
90990,21-30
91045,21-30
57112,31-40
260202,21-30
150039,51-60
109876,21-30
305152,11-20
79030,21-30
4159,11-20
282267,21-30
40962,21-30
291201,21-30
191674,51-60
216432,21-30
179827,21-30
222200,21-30
193611,21-30
268960,21-30
285654,21-30
121822,11-20
169556,11-20
317134,11-20
217932,21-30
280950,21-30
76159,11-20
138655,11-20
12449,21-30
275505,31-40
131600,21-30
239668,51-60
238526,11-20
119724,21-30
287418,11-20
205159,21-30
314204,21-30
128184,21-30
50575,21-30
71195,11-20
13796,21-30
253034,51-60
158612,21-30
313496,21-30
37727,21-30
25064,21-30
62999,21-30
84154,21-30
154303,31-40
146170,11-20
54804,21-30
190231,51-60
23257,21-30
278970,21-30
32167,11-20
26124,21-30
229865,51-60
38427,11-20
247,21-30
40594,21-30
42084,11-20
10984,11-20
215744,11-20
134443,21-30
161014,21-30
119116,11-20
225913,51-60
107189,11-20
86002,31-40
80945,31-40
298367,21-30
248338,11-20
313335,11-20
184278,21-30
296121,51-60
268528,21-30
161951,21-30
180146,51-60
122309,11-20
310125,11-20
123293,21-30
278433,51-60
154455,21-30
138587,11-20
224502,21-30
276168,11-20
275458,11-20
179304,51-60
183147,21-30
76884,21-30
4756,21-30
72446,11-20
24572,31-40
307467,51-60
60984,51-60
207333,31-40
245128,51-60
253662,31-40
119175,11-20
184457,21-30
283564,21-30
226954,31-40
292425,21-30
67424,51-60
109508,21-30
150254,51-60
35247,21-30
216083,51-60
15769,21-30
92583,21-30
25158,21-30
186579,21-30
69440,51-60
279829,11-20
280485,21-30
334,21-30
201376,11-20
164480,21-30
304693,21-30
156811,21-30
107254,11-20
90900,21-30
50863,21-30
311327,21-30
271302,51-60
312918,21-30
159875,21-30
171709,31-40
72713,21-30
247859,11-20
220621,51-60
280849,11-20
114523,11-20
40250,51-60
239782,31-40
225893,21-30
78816,21-30
72336,51-60
39473,21-30
284762,21-30
225792,21-30
108822,11-20
11555,21-30
238100,11-20
160327,11-20
20541,31-40
205987,51-60
58518,11-20
316764,11-20
65026,11-20
79642,21-30
150175,21-30
217823,51-60
139968,21-30
10352,21-30
270670,51-60
289410,11-20
183045,21-30
27851,51-60
184207,11-20
1678,51-60
245396,21-30
102127,21-30
80665,21-30
140964,21-30
119533,21-30
112683,21-30
268314,21-30
262819,21-30
53487,51-60
9040,11-20
176979,21-30
55957,21-30
281596,21-30
142966,51-60
253925,11-20
89493,11-20
68529,11-20
264418,11-20
298679,11-20
173906,51-60
235221,21-30
277652,21-30
186240,21-30
262826,21-30
291669,51-60
284194,11-20
106517,31-40
180747,51-60
122455,21-30
271334,11-20
56344,11-20
269296,21-30
287843,21-30
191080,21-30
98506,21-30
101954,11-20
242778,21-30
76023,21-30
194490,21-30
288051,21-30
53537,21-30
14830,21-30
234388,31-40
97468,31-40
139577,21-30
177617,51-60
147084,11-20
15106,51-60
222804,21-30
74644,21-30
24284,51-60
68218,21-30
132106,21-30
143351,11-20
195501,11-20
26385,21-30
242580,21-30
176537,11-20
212090,31-40
265351,21-30
112549,21-30
59459,21-30
233149,11-20
270703,21-30
3709,31-40
194955,51-60
12514,31-40
230806,21-30
7643,31-40
273018,51-60
202211,11-20
54124,21-30
217977,21-30
19931,21-30
200500,21-30
212294,21-30
56807,21-30
300106,21-30
131059,21-30
38671,21-30
176940,21-30
247028,21-30
228352,21-30
273876,51-60
94371,21-30
32293,31-40
9069,21-30
38041,21-30
152987,21-30
156666,21-30
123579,11-20
32044,21-30
200558,21-30
199943,21-30
314756,21-30
251895,21-30
58646,21-30
164295,11-20
49975,51-60
118280,21-30
140989,31-40
239833,21-30
119180,21-30
137113,51-60
301508,51-60
47755,51-60
43329,21-30
242261,21-30
182654,51-60
197316,21-30
226512,11-20
178865,21-30
30981,21-30
251762,21-30
121605,51-60
87606,21-30
22848,21-30
277617,11-20
211289,11-20
54552,21-30
89837,31-40
144349,51-60
33176,21-30
64577,11-20
112004,51-60
73923,21-30
289377,21-30
477,21-30
240499,21-30
73583,11-20
283199,21-30
99194,21-30
262239,31-40
191554,21-30
218846,21-30
38600,21-30
146157,11-20
207219,21-30
215695,21-30
76089,21-30
200469,51-60
17524,11-20
234955,51-60
227067,11-20
120455,11-20
34379,11-20
225789,51-60
293707,21-30
60031,21-30
163281,21-30
224501,21-30
273981,21-30
108573,21-30
68973,51-60
49440,21-30
295064,21-30
237141,21-30
22519,51-60
48238,51-60
172420,21-30
311949,21-30
155986,51-60
46846,21-30
67704,21-30
52842,21-30
232542,21-30
170097,31-40
38587,21-30
39988,21-30
97868,21-30
258620,21-30
73858,51-60
92958,51-60
47651,21-30
136527,21-30
223793,21-30
292081,51-60
16578,11-20
74339,21-30
220526,21-30
170470,21-30
284968,21-30
131295,21-30
138346,31-40
166400,11-20
107850,11-20
42431,21-30
308188,31-40
185719,51-60
219225,51-60
54729,21-30
56438,21-30
231710,21-30
57962,21-30
142059,21-30
111545,51-60
97461,21-30
222913,51-60
239550,21-30
141254,21-30
78172,21-30
304845,11-20
74587,21-30
76198,21-30
195503,51-60
100738,21-30
87109,31-40
194926,31-40
87668,51-60
268633,21-30
234428,21-30
142622,21-30
178116,11-20
225804,21-30
165229,21-30
298915,21-30
285177,21-30
114418,11-20
29545,21-30
240516,51-60
23321,21-30
197673,21-30
151049,21-30
145453,51-60
291817,21-30
239368,21-30
70774,11-20
96281,51-60
167432,21-30
114998,11-20
300717,51-60
21288,51-60
230693,21-30
156203,11-20
298523,21-30
254579,21-30
102059,11-20
198772,51-60
174958,51-60
150076,11-20
124978,51-60
79145,21-30
65210,51-60
18049,21-30
56671,11-20
304399,21-30
292922,21-30
162007,21-30
234058,11-20
78208,51-60
15695,21-30
265543,21-30
264046,11-20
12977,21-30
58981,51-60
49468,21-30
170429,21-30
313822,31-40
185077,21-30
136734,11-20
297362,21-30
281087,11-20
197637,11-20
145702,51-60
178769,21-30
294351,21-30
270988,21-30
78610,21-30
108346,21-30
71553,21-30
12008,51-60
19636,21-30
135631,21-30
196225,11-20
303564,21-30
45308,51-60
130823,21-30
50104,51-60
167839,51-60
4433,51-60
224204,31-40
263969,51-60
180550,21-30
312242,11-20
266637,21-30
301690,11-20
174350,21-30
256590,21-30
151656,21-30
160076,21-30
31145,21-30
287116,11-20
31328,21-30
166206,11-20
64505,21-30
141566,21-30
302041,21-30
80807,21-30
46208,21-30
115626,21-30
223588,21-30
26623,21-30
91000,21-30
232125,21-30
132058,21-30
52343,21-30
159308,51-60
70264,21-30
194592,21-30
269004,21-30
79394,21-30
95142,31-40
142393,11-20
263109,21-30
108566,11-20
242253,21-30
201215,21-30
84611,11-20
305904,21-30
115421,21-30
27821,21-30
281624,11-20
298615,21-30
258026,11-20
237733,21-30
236232,51-60
178367,21-30
170613,21-30
36284,21-30
177106,21-30
269441,21-30
107657,31-40
246375,11-20
128777,51-60
131686,51-60
116468,11-20
100389,21-30
315850,11-20
13446,21-30
101715,31-40
263724,51-60
28785,21-30
136913,51-60
6096,51-60
138979,21-30
292342,21-30
120450,21-30
185651,21-30
314363,51-60
201629,21-30
54809,21-30
174435,21-30
167785,21-30
159490,51-60
189220,21-30
45747,21-30
192847,51-60
211685,21-30
128553,21-30
61052,11-20
184877,21-30
312673,21-30
181759,11-20
247588,11-20
1097,11-20
96746,11-20
275393,11-20
76563,21-30
17064,31-40
238312,21-30
190337,51-60
261509,51-60
55398,21-30
309379,21-30
70060,21-30
153380,21-30
91213,31-40
273398,11-20
137467,11-20
222838,21-30
104104,21-30
48497,21-30
202794,21-30
12773,21-30
37638,21-30
214023,21-30
102784,51-60
141601,21-30
304798,21-30
207822,21-30
119930,11-20
221342,21-30
68392,21-30
49036,21-30
154281,21-30
294385,21-30
50526,21-30
255493,11-20
314930,21-30
116886,31-40
220191,51-60
114884,51-60
113254,21-30
30798,11-20
197168,51-60
26343,21-30
136950,21-30
70972,11-20
232413,21-30
1978,31-40
230515,21-30
11616,21-30
248342,21-30
78855,31-40
313131,21-30
19537,11-20
52967,21-30
159574,21-30
133160,21-30
233943,51-60
136830,11-20
279064,21-30
47931,21-30
24419,11-20
192651,21-30
86137,21-30
200508,21-30
177566,51-60
90106,21-30
31497,51-60
9912,51-60
197269,11-20
241146,21-30
270474,21-30
307122,21-30
180310,11-20
69815,11-20
220403,21-30
193811,11-20
193438,21-30
65185,51-60
304815,21-30
158974,11-20
13937,21-30
56706,21-30
27548,51-60
209612,51-60
179252,51-60
289637,11-20
110524,21-30
45503,21-30
151673,21-30
242755,11-20
31174,21-30
126035,21-30
51857,21-30
224120,21-30
115469,11-20
64733,21-30
72318,11-20
29489,51-60
309541,51-60
223746,51-60
220435,11-20
268530,31-40
187776,21-30
143762,21-30
130462,21-30
252781,11-20
188187,21-30
76655,51-60
260133,31-40
48105,21-30
90618,21-30
187459,21-30
80415,21-30
270767,21-30
273799,31-40
62094,21-30
313266,21-30
81627,21-30
253105,21-30
197658,21-30
199860,51-60
80,21-30
89840,51-60
28933,21-30
294052,11-20
278081,11-20
240567,21-30
280891,11-20
288434,21-30
235533,21-30
142518,21-30
163816,21-30
182885,21-30
144953,51-60
157382,21-30
281337,21-30
252682,21-30
87627,21-30
110752,11-20
263122,31-40
195494,11-20
201416,21-30
107036,21-30
134430,11-20
153488,21-30
242045,51-60
116640,21-30
224488,11-20
4299,11-20
131993,11-20
293921,21-30
9868,21-30
117744,51-60
173457,21-30
279260,51-60
12930,51-60
6042,21-30
229037,21-30
219332,11-20
213604,11-20
203427,51-60
203237,21-30
150802,51-60
298251,21-30
195050,11-20
306305,21-30
123439,31-40
202049,11-20
303604,21-30
200953,21-30
106864,21-30
163461,11-20
29152,51-60
35835,51-60
171491,21-30
315169,21-30
145124,21-30
167877,21-30
80684,21-30
309270,11-20
286724,11-20
199258,11-20
193553,21-30
202520,21-30
55891,11-20
66050,11-20
42721,11-20
313991,31-40
66855,21-30
129923,21-30
227818,21-30
293170,21-30
63563,21-30
229208,21-30
176237,51-60
99081,31-40
251465,21-30
292386,51-60
57588,21-30
124811,21-30
291571,21-30
214751,31-40
8491,21-30
198940,11-20
294573,21-30
272205,11-20
90052,31-40
208940,21-30
237394,21-30
84489,21-30
186178,11-20
113385,51-60
146892,11-20
101224,21-30
269606,21-30
110045,11-20
249565,21-30
295373,11-20
242480,11-20
260423,51-60
40184,11-20
70770,21-30
251036,21-30
148954,21-30
59040,31-40
236,21-30
130142,21-30
295151,21-30
26573,51-60
45395,51-60
141123,11-20
160261,21-30
166062,21-30
52166,21-30
25616,21-30
272426,21-30
267835,21-30
253922,11-20
61100,51-60
146053,31-40
158614,11-20
43054,11-20
135944,21-30
76055,11-20
277973,51-60
175607,51-60
111193,11-20
58874,21-30
219612,21-30
290887,21-30
170510,21-30
117347,21-30
213277,51-60
245926,21-30
272371,51-60
83887,21-30
17023,51-60
133213,21-30
775,51-60
19824,21-30
152387,21-30
63656,21-30
198846,51-60
138154,21-30
87345,21-30
111528,51-60
216342,11-20
136493,21-30
59635,31-40
149964,11-20
30098,51-60
165550,21-30
79160,21-30
208889,11-20
38066,21-30
170532,21-30
149932,11-20
157214,11-20
246502,11-20
93684,21-30
73715,51-60
202305,11-20
259254,11-20
65007,11-20
58478,21-30
62419,21-30
47936,11-20
311379,21-30
159754,21-30
199893,21-30
158344,21-30
271089,21-30
153631,11-20
306539,11-20
315220,31-40
113997,51-60
293776,21-30
53087,21-30
170311,51-60
120908,21-30
75422,21-30
117939,31-40
242776,21-30
260707,21-30
9780,11-20
9975,51-60
179299,51-60
293112,21-30
62520,11-20
285271,51-60
50482,21-30
35045,21-30
172982,21-30
273854,21-30
236007,21-30
210261,21-30
143114,31-40
34055,21-30
156078,51-60
261321,51-60
146631,11-20
9906,11-20
184372,21-30
33845,31-40
246994,21-30
179169,21-30
102592,21-30
89010,31-40
237375,21-30
97533,11-20
38795,21-30
192161,11-20
246280,21-30
258218,21-30
126858,11-20
295648,31-40
111242,11-20
102421,21-30
65912,51-60
291353,11-20
100684,21-30
284241,21-30
58673,21-30
183213,11-20
44630,21-30
46380,51-60
48423,11-20
39653,21-30
196992,21-30
113569,21-30
33997,21-30
249347,31-40
166291,11-20
162031,21-30
260125,21-30
292214,21-30
178696,11-20
295356,51-60
69331,31-40
228584,51-60
187474,21-30
102019,21-30
78996,21-30
43741,51-60
213674,11-20
42042,11-20
216156,21-30
149923,31-40
122662,21-30
87612,11-20
61845,51-60
313917,51-60
11067,21-30
258949,21-30
29128,11-20
112713,21-30
263455,31-40
202314,21-30
11801,11-20
184769,21-30
251333,51-60
21476,11-20
176323,21-30
3471,21-30
77947,11-20
210141,21-30
223617,21-30
142349,21-30
146181,21-30
87018,11-20
39860,11-20
134466,21-30
151097,31-40
84928,21-30
81669,21-30
174597,51-60
222873,11-20
165012,21-30
232782,21-30
53472,11-20
201306,11-20
28466,21-30
177196,31-40
257417,21-30
128268,51-60
115871,11-20
315672,21-30
157885,21-30
106569,51-60
72909,11-20
9206,51-60
81289,11-20
252662,21-30
175522,31-40
92498,11-20
56327,21-30
66559,51-60
96014,51-60
53718,51-60
290220,51-60
295058,21-30
269006,21-30
38879,21-30
275010,11-20
303388,21-30
20555,11-20
199481,21-30
10605,21-30
51024,11-20
136590,51-60
212286,11-20
7804,21-30
148361,11-20
208391,11-20
32526,21-30
160539,51-60
35731,21-30
252372,21-30
77748,51-60
121585,51-60
74255,21-30
35644,21-30
219052,11-20
270451,51-60
44633,21-30
14303,21-30
215237,11-20
10521,31-40
44112,51-60
163223,21-30
141303,21-30
282486,11-20
254552,21-30
114278,21-30
177339,21-30
267371,21-30
30473,11-20
272240,21-30
88326,21-30
252949,21-30
304241,21-30
286603,11-20
129677,21-30
4891,51-60
172062,21-30
310470,11-20
275228,11-20
209249,11-20
243557,21-30
308775,21-30
117626,21-30
267068,21-30
16683,21-30
78515,21-30
261898,21-30
77792,21-30
114507,21-30
179725,21-30
14118,21-30
120840,31-40
2380,21-30
291516,21-30
73801,21-30
296527,21-30
206934,21-30
203114,21-30
121944,21-30
54777,21-30
258731,51-60
132850,21-30
158079,21-30
28049,21-30
252059,21-30
38993,21-30
199339,51-60
2974,21-30
135878,31-40
23710,21-30
105806,11-20
192952,11-20
263537,21-30
226353,11-20
250852,11-20
250330,51-60
80318,21-30
30866,51-60
102931,21-30
59132,51-60
89394,51-60
162891,51-60
93171,51-60
274916,21-30
142848,11-20
52015,51-60
152604,21-30
214457,21-30
195240,21-30
38933,21-30
310110,21-30
67965,21-30
257297,21-30
180913,21-30
307875,11-20
283877,21-30
93429,11-20
193441,21-30
127571,21-30
86786,21-30
280607,11-20
94851,21-30
217123,11-20
91490,11-20
60062,21-30
289553,21-30
172104,51-60
236693,21-30
160356,31-40
263663,21-30
297513,31-40
215600,21-30
298249,11-20
164081,11-20
170324,11-20
199170,21-30
59655,11-20
146855,21-30
23760,21-30
63799,21-30
116432,21-30
19631,21-30
77747,11-20
24785,51-60
87166,31-40
249594,51-60
302261,21-30
107679,11-20
294563,21-30
152467,51-60
17897,21-30
157846,21-30
227984,21-30
65123,21-30
136345,11-20
49068,51-60
122787,21-30
4340,21-30
228878,21-30
113756,51-60
37752,31-40
178247,21-30
136872,51-60
232477,11-20
60346,11-20
239471,11-20
42187,31-40
33351,11-20
313442,21-30
157248,21-30
57215,21-30
184404,21-30
116999,11-20
205969,21-30
247298,11-20
307954,51-60
213895,21-30
105388,21-30
12458,11-20
283977,21-30
195536,21-30
165621,51-60
148304,11-20
220190,51-60
6063,11-20
33868,51-60
56152,11-20
173942,21-30
248174,21-30
195551,21-30
152417,21-30
71485,21-30
316829,51-60
59148,11-20
95075,21-30
251846,11-20
237541,21-30
301944,51-60
53883,31-40
109603,51-60
200265,31-40
95831,31-40
158980,11-20
242570,51-60
99828,21-30
261195,21-30
154582,11-20
303516,21-30
38499,51-60
254058,11-20
170288,21-30
40449,21-30
183675,21-30
38813,11-20
265191,21-30
85353,51-60
267758,11-20
235881,21-30
219718,21-30
197870,51-60
47436,21-30
256069,21-30
178515,21-30
14054,21-30
208093,21-30
49241,31-40
57757,51-60
208984,11-20
84111,51-60
463,21-30
126496,21-30
194641,51-60
280337,21-30
173627,51-60
50737,21-30
266505,11-20
250814,21-30
167777,11-20
224747,21-30
97403,11-20
9757,11-20
262936,21-30
245111,21-30
256410,21-30
131898,21-30
300770,51-60
241974,21-30
143499,21-30
96146,21-30
151062,21-30
6716,31-40
122288,31-40
5365,21-30
131312,21-30
45730,21-30
769,21-30
25759,51-60
25324,51-60
278833,21-30
78046,21-30
202865,11-20
204429,21-30
162295,21-30
257067,51-60
144943,51-60
27847,21-30
281657,21-30
298555,21-30
246449,21-30
144973,21-30
151027,51-60
316434,11-20
117182,51-60
315814,21-30
299952,21-30
198117,21-30
192925,21-30
272009,11-20
19928,21-30
175936,51-60
46683,11-20
134810,51-60
231816,21-30
269053,21-30
37446,21-30
106386,21-30
121997,21-30
158426,11-20
15496,21-30
152943,11-20
218588,21-30
202855,21-30
181311,11-20
90020,21-30
36739,51-60
56991,21-30
309795,11-20
233202,11-20
155536,21-30
190410,51-60
223565,21-30
163386,11-20
194111,21-30
67052,21-30
49044,21-30
187803,51-60
261620,21-30
147663,31-40
303373,21-30
6926,51-60
234766,51-60
181096,11-20
60849,11-20
140455,21-30
273310,21-30
23546,21-30
71324,21-30
43549,21-30
242915,21-30
220500,51-60
249389,21-30
266707,11-20
197550,21-30
66373,31-40
101318,21-30
139820,21-30
38342,21-30
208014,51-60
316479,21-30
311772,21-30
134479,11-20
310991,21-30
180025,11-20
291616,21-30
140356,11-20
117358,21-30
165107,51-60
15767,21-30
97803,21-30
255039,21-30
86644,11-20
210976,51-60
15229,21-30
73185,21-30
249770,11-20
80612,21-30
24740,21-30
222363,11-20
293559,21-30
271207,51-60
172613,21-30
21501,11-20
12292,51-60
304978,21-30
204361,21-30
143902,11-20
315659,21-30
260507,21-30
230916,11-20
99678,21-30
165046,21-30
145979,21-30
153180,21-30
167186,21-30
23044,21-30
114580,11-20
15443,11-20
271279,21-30
237920,11-20
298153,21-30
114479,21-30
256234,51-60
272325,11-20
197211,21-30
278825,21-30
192943,11-20
90909,21-30
269665,31-40
316368,51-60
292893,51-60
310462,11-20
292394,51-60
159621,11-20
85938,21-30
252514,51-60
174167,31-40
233676,21-30
307762,21-30
116177,51-60
32489,21-30
299827,51-60
143819,11-20
240680,11-20
139248,21-30
110541,11-20
126681,21-30
287331,21-30
188838,21-30
123100,51-60
265022,21-30
178855,21-30
24144,21-30
205445,31-40
317699,11-20
