id,days
285286,21-30
163397,21-30
162571,11-20
273135,21-30
138040,11-20
296947,11-20
275704,21-30
133241,21-30
136637,11-20
168009,21-30
151846,21-30
169519,11-20
10289,11-20
43810,21-30
201057,11-20
221988,21-30
262957,21-30
203045,21-30
175029,11-20
218119,21-30
244868,11-20
165610,11-20
207825,21-30
83021,21-30
157424,21-30
168289,11-20
285494,11-20
187168,21-30
268224,11-20
265658,11-20
40018,21-30
255718,11-20
78114,21-30
214637,11-20
313569,21-30
140829,21-30
41469,11-20
92604,11-20
218458,11-20
282262,21-30
196069,11-20
19906,11-20
114321,21-30
155500,21-30
44178,21-30
225676,11-20
161548,11-20
169496,21-30
77758,21-30
316347,21-30
251066,21-30
157745,21-30
113575,21-30
202724,11-20
318313,11-20
271029,21-30
118891,21-30
161561,21-30
107977,11-20
167394,21-30
187959,11-20
180150,11-20
202822,21-30
99529,21-30
65424,21-30
64940,21-30
263111,21-30
119918,21-30
181267,11-20
223708,21-30
219728,11-20
251944,11-20
170454,21-30
212129,21-30
116708,21-30
63458,11-20
45041,21-30
98273,21-30
286859,21-30
101772,11-20
227062,21-30
217079,21-30
62646,21-30
51401,21-30
257959,11-20
99564,11-20
276977,21-30
281460,11-20
317533,21-30
161188,11-20
312965,11-20
259684,21-30
172922,11-20
184040,11-20
303506,21-30
247406,21-30
175916,11-20
169723,11-20
168856,11-20
265566,11-20
97624,21-30
261757,21-30
233313,21-30
226403,11-20
285636,21-30
209089,21-30
136523,11-20
231704,11-20
261895,21-30
67769,21-30
41248,11-20
194044,21-30
47382,11-20
247072,11-20
159325,21-30
135163,11-20
64161,11-20
31694,11-20
162679,21-30
39085,11-20
310723,21-30
215137,21-30
125004,11-20
260290,11-20
64389,21-30
233850,21-30
79316,21-30
305413,11-20
121710,11-20
45325,11-20
3397,21-30
41298,21-30
48658,11-20
289316,21-30
137554,11-20
234016,21-30
100907,21-30
106258,21-30
182000,21-30
8819,21-30
171290,11-20
168043,21-30
113956,11-20
205976,11-20
235643,11-20
108886,11-20
79784,21-30
243309,21-30
164137,11-20
51824,21-30
36364,11-20
261646,21-30
89351,21-30
1517,21-30
43135,21-30
104579,21-30
213837,21-30
291786,21-30
11830,21-30
134100,11-20
75071,21-30
296188,11-20
161647,11-20
218129,11-20
97637,21-30
248016,11-20
154100,21-30
34037,21-30
291503,21-30
208849,21-30
303237,11-20
20085,21-30
107676,21-30
157406,21-30
116081,21-30
135949,21-30
9647,11-20
45470,11-20
296933,11-20
13273,21-30
54627,21-30
195289,21-30
244955,21-30
168395,21-30
156646,11-20
73706,21-30
60249,21-30
6124,11-20
196830,21-30
60557,21-30
82717,11-20
289140,21-30
200581,21-30
296140,21-30
98772,11-20
8340,21-30
296231,21-30
266574,11-20
159757,21-30
28920,11-20
34177,21-30
106705,21-30
211901,11-20
255068,11-20
94409,21-30
94754,21-30
69519,21-30
129114,11-20
44438,21-30
216070,11-20
151053,21-30
167951,11-20
156247,21-30
234637,11-20
102523,11-20
218802,21-30
39342,11-20
226783,21-30
248059,11-20
54530,21-30
300723,11-20
204410,21-30
265863,21-30
107833,11-20
271083,11-20
150745,21-30
183466,11-20
126003,21-30
130875,11-20
80603,11-20
160881,11-20
51347,21-30
122732,11-20
195435,11-20
313853,11-20
106157,21-30
227827,21-30
271101,21-30
244107,21-30
142396,11-20
213036,21-30
95553,11-20
172781,11-20
20254,11-20
237770,11-20
317475,21-30
201847,11-20
288814,21-30
272506,21-30
176631,21-30
127671,11-20
219217,21-30
263139,21-30
233696,21-30
200694,11-20
263553,21-30
166027,11-20
137446,21-30
236812,11-20
132428,21-30
7377,11-20
110380,11-20
247040,11-20
4339,11-20
29444,21-30
181731,11-20
177189,21-30
241438,21-30
123545,11-20
311179,11-20
214413,11-20
109168,21-30
161248,11-20
211677,11-20
218638,11-20
102211,21-30
106349,11-20
141166,21-30
104055,11-20
309268,11-20
236550,11-20
249260,11-20
187259,11-20
70294,11-20
284,21-30
65406,21-30
115690,21-30
246177,11-20
19060,21-30
273575,11-20
12157,11-20
16735,11-20
55653,21-30
231051,21-30
155517,11-20
90575,11-20
14606,21-30
185357,21-30
258718,21-30
208079,21-30
8283,11-20
253874,21-30
278932,21-30
14901,21-30
118314,21-30
34659,11-20
266300,11-20
302701,21-30
102264,21-30
165527,21-30
197712,11-20
215500,21-30
195208,21-30
111363,11-20
183487,21-30
290950,11-20
28900,21-30
307662,21-30
152601,21-30
98901,21-30
276003,21-30
137234,21-30
30337,21-30
170914,11-20
24042,21-30
200041,21-30
172676,11-20
279868,21-30
19389,21-30
71006,21-30
218541,21-30
13018,21-30
308417,21-30
81228,11-20
117148,21-30
219413,21-30
181031,21-30
1070,21-30
256010,11-20
133007,21-30
273592,11-20
119769,21-30
176805,21-30
226413,21-30
279672,21-30
162816,21-30
145673,21-30
96325,11-20
235955,11-20
197001,11-20
17067,21-30
144746,21-30
35282,21-30
289186,21-30
175588,11-20
196341,21-30
256617,11-20
292768,21-30
255421,21-30
52953,21-30
207992,11-20
122372,21-30
170504,21-30
8810,21-30
8101,21-30
213367,21-30
287321,21-30
96937,21-30
251577,21-30
182544,21-30
237558,11-20
283960,21-30
153767,21-30
244277,21-30
69010,21-30
143168,21-30
278184,21-30
31856,21-30
223711,21-30
76945,21-30
205318,21-30
50567,11-20
74130,21-30
135232,11-20
310259,11-20
156507,21-30
308940,11-20
295828,21-30
190743,11-20
105561,21-30
145825,11-20
83445,11-20
240027,11-20
250020,11-20
239431,21-30
275682,11-20
263906,11-20
12302,11-20
97111,21-30
271727,21-30
287485,11-20
276187,21-30
31607,11-20
9077,21-30
13693,11-20
54939,21-30
59249,21-30
280000,21-30
48281,11-20
178438,21-30
37822,21-30
184602,11-20
205227,21-30
265612,11-20
284587,21-30
249374,21-30
193821,11-20
243048,21-30
298295,21-30
107154,21-30
80901,21-30
86718,11-20
116811,21-30
163195,11-20
165719,11-20
264289,11-20
134549,11-20
133679,11-20
29750,21-30
241309,21-30
303712,21-30
293091,21-30
56277,21-30
309222,21-30
946,21-30
288547,21-30
117359,11-20
240063,11-20
272458,11-20
211482,11-20
11335,11-20
52440,21-30
171551,21-30
21016,21-30
285267,11-20
308404,21-30
315246,11-20
70857,21-30
191931,21-30
95806,11-20
301803,11-20
289781,11-20
118657,21-30
56411,21-30
10770,11-20
36034,21-30
283589,21-30
50131,11-20
275661,11-20
175108,11-20
286285,21-30
153008,21-30
82249,21-30
279055,21-30
248215,11-20
247752,21-30
295252,21-30
239456,11-20
83837,11-20
17748,11-20
54463,21-30
4794,11-20
211452,11-20
289075,11-20
229608,11-20
190110,21-30
157748,21-30
199864,21-30
100917,21-30
75559,21-30
269939,21-30
258032,11-20
220880,21-30
48967,21-30
2024,21-30
188024,11-20
301034,21-30
173361,21-30
131716,11-20
65867,21-30
129748,21-30
35839,21-30
36761,21-30
151004,11-20
165630,11-20
296572,21-30
142768,21-30
176008,21-30
21842,11-20
278092,11-20
130919,21-30
136220,21-30
113861,11-20
215914,21-30
160611,21-30
124437,21-30
192312,21-30
165785,21-30
256671,21-30
55064,21-30
61346,21-30
292315,21-30
195367,11-20
99601,21-30
5100,21-30
283320,21-30
224217,21-30
187412,11-20
231554,21-30
184413,21-30
12357,21-30
15475,21-30
240160,11-20
69376,21-30
267215,21-30
88884,11-20
115982,21-30
193835,21-30
78953,21-30
233138,21-30
68428,21-30
235064,11-20
74559,21-30
148271,11-20
285704,21-30
93860,21-30
40833,21-30
126008,11-20
47437,11-20
280695,21-30
151652,21-30
255999,11-20
63714,21-30
245498,11-20
210017,11-20
227665,21-30
186546,11-20
312577,11-20
94771,21-30
180130,21-30
167655,21-30
295655,21-30
20736,21-30
172140,21-30
48040,11-20
309314,11-20
214330,21-30
225694,21-30
171611,11-20
172257,11-20
90898,21-30
147873,21-30
48890,11-20
189874,21-30
62485,21-30
316436,11-20
189770,21-30
299700,21-30
92940,11-20
263588,11-20
229997,21-30
29988,11-20
309117,21-30
120918,11-20
238784,21-30
3466,11-20
133705,21-30
283444,21-30
65107,11-20
58722,11-20
309819,11-20
313785,21-30
168995,21-30
201522,21-30
167320,21-30
5148,21-30
147505,11-20
177585,21-30
123363,21-30
78482,21-30
109935,21-30
98300,21-30
106469,21-30
165412,11-20
124847,11-20
142007,11-20
181570,21-30
199205,21-30
166967,11-20
67805,11-20
247353,11-20
217243,11-20
131803,21-30
137875,11-20
98092,11-20
296884,21-30
90730,11-20
115617,21-30
103163,11-20
296732,21-30
124037,11-20
5363,21-30
33380,21-30
252460,11-20
43887,11-20
102673,21-30
274458,11-20
195402,21-30
243532,11-20
256329,11-20
173945,11-20
70384,21-30
107513,21-30
153141,21-30
54323,11-20
294941,21-30
225686,11-20
317638,21-30
16106,11-20
113737,11-20
270609,21-30
305747,11-20
107093,11-20
245938,11-20
242155,21-30
210497,21-30
138654,21-30
130479,21-30
75653,11-20
32196,21-30
241454,11-20
42799,11-20
119452,21-30
14427,21-30
215093,21-30
42384,21-30
279983,21-30
28064,21-30
1238,21-30
62513,11-20
207355,11-20
174802,21-30
78868,21-30
181298,21-30
303958,21-30
127770,21-30
240097,21-30
32481,21-30
295182,21-30
304922,21-30
289483,11-20
299128,11-20
70557,21-30
117343,21-30
61507,11-20
156461,11-20
88953,11-20
243267,11-20
311610,21-30
223967,11-20
168844,21-30
22245,21-30
210486,11-20
63209,11-20
38678,11-20
126548,21-30
245986,21-30
103232,21-30
23049,21-30
96694,21-30
264852,21-30
12030,21-30
11761,11-20
194432,21-30
7206,21-30
142351,21-30
214195,21-30
220933,21-30
234861,11-20
65668,11-20
219945,11-20
201838,21-30
297604,11-20
119824,21-30
216922,11-20
134426,21-30
312123,21-30
212549,21-30
305751,21-30
156455,11-20
158242,21-30
100950,21-30
249471,21-30
306900,11-20
201036,11-20
132424,21-30
317194,21-30
66908,21-30
311399,21-30
266291,21-30
68050,21-30
285210,21-30
140182,21-30
113255,21-30
184913,21-30
31888,21-30
8780,21-30
87395,21-30
166075,11-20
158328,21-30
245492,11-20
56264,21-30
158247,11-20
50409,11-20
269592,21-30
238165,21-30
92531,21-30
30643,21-30
305811,21-30
312556,11-20
291285,21-30
18350,21-30
287751,21-30
52604,21-30
72375,11-20
10432,21-30
57272,21-30
110217,11-20
312417,21-30
136945,11-20
63574,11-20
159843,11-20
239062,21-30
270880,21-30
298469,11-20
219842,21-30
181615,11-20
157877,11-20
73221,11-20
289491,11-20
69065,11-20
15104,21-30
36035,21-30
270110,21-30
257750,11-20
167134,21-30
290125,11-20
111813,21-30
65506,11-20
103662,21-30
68937,21-30
218205,11-20
235063,11-20
34523,21-30
95356,21-30
275065,21-30
230128,21-30
77088,11-20
2684,21-30
281325,21-30
296453,21-30
262519,21-30
227931,11-20
218761,11-20
19314,21-30
13916,21-30
76732,11-20
35208,21-30
115060,21-30
45552,21-30
257428,11-20
59543,21-30
198359,21-30
187937,11-20
8258,21-30
128337,21-30
168090,21-30
63936,21-30
155485,21-30
187770,21-30
83465,21-30
269227,21-30
21955,21-30
32223,11-20
277965,11-20
93569,21-30
289841,11-20
252785,21-30
277654,21-30
311194,21-30
114787,11-20
74120,21-30
45451,11-20
46770,21-30
47587,21-30
253138,11-20
116547,11-20
45567,21-30
103961,21-30
119046,21-30
91374,21-30
98076,21-30
167925,21-30
224066,21-30
112034,11-20
236893,11-20
4678,21-30
285329,11-20
19995,11-20
111144,21-30
121593,21-30
110453,11-20
181557,21-30
127501,21-30
238169,11-20
136525,21-30
67584,21-30
43977,11-20
282209,11-20
59385,11-20
233629,11-20
199431,11-20
181755,21-30
248552,21-30
301995,21-30
194578,11-20
285634,21-30
312054,21-30
59232,21-30
4779,21-30
181565,21-30
85309,21-30
237240,11-20
143377,21-30
267702,11-20
133380,11-20
95007,11-20
174957,11-20
16553,21-30
66809,21-30
75563,21-30
171387,21-30
306889,11-20
305857,21-30
25827,21-30
163268,11-20
115003,21-30
142061,21-30
273324,11-20
111037,21-30
248216,21-30
175149,11-20
292210,21-30
16517,11-20
139919,11-20
37489,21-30
84403,21-30
235031,11-20
310726,11-20
237018,21-30
228474,21-30
185994,21-30
226266,11-20
170794,11-20
311959,11-20
257078,21-30
85754,21-30
249339,21-30
143926,21-30
123531,21-30
214694,11-20
107518,21-30
208491,11-20
307,11-20
13193,11-20
209673,11-20
268697,21-30
76269,11-20
177523,21-30
283861,21-30
32069,21-30
41118,21-30
11060,21-30
5155,21-30
215558,21-30
60352,21-30
191017,21-30
229042,11-20
19934,21-30
113853,11-20
73949,21-30
78298,21-30
20939,21-30
194020,11-20
18642,21-30
295867,11-20
315271,21-30
237756,21-30
167185,21-30
179311,21-30
96592,21-30
252335,21-30
260646,21-30
67356,21-30
208516,21-30
9120,21-30
137970,11-20
141170,11-20
296670,21-30
194489,11-20
131171,11-20
73836,11-20
306372,11-20
275253,21-30
282306,21-30
118907,11-20
141706,11-20
58451,21-30
213993,11-20
248244,21-30
195593,11-20
14017,21-30
140106,21-30
242917,11-20
136665,21-30
158148,11-20
35478,11-20
103905,11-20
38651,21-30
273094,11-20
18729,11-20
81451,21-30
180208,11-20
278552,21-30
223892,21-30
9423,21-30
141684,21-30
234375,11-20
275465,11-20
218269,11-20
287322,21-30
304059,11-20
170998,11-20
280055,11-20
16875,21-30
198208,11-20
112586,21-30
183916,21-30
230936,21-30
122733,11-20
141627,11-20
41618,11-20
157618,21-30
102302,11-20
276624,21-30
228535,21-30
259092,21-30
200842,11-20
185544,21-30
64947,11-20
253607,11-20
157789,21-30
259573,21-30
86297,21-30
56195,21-30
113951,21-30
257000,21-30
224011,21-30
168358,11-20
246143,11-20
284116,21-30
45520,11-20
105450,11-20
31311,11-20
48826,11-20
175671,11-20
223973,11-20
69847,21-30
158965,11-20
228317,21-30
93241,21-30
158306,21-30
311400,21-30
266523,21-30
98009,21-30
194487,21-30
169667,21-30
120272,21-30
298181,11-20
285047,21-30
105907,21-30
84477,21-30
243465,11-20
115725,21-30
169083,11-20
19699,21-30
298729,11-20
219720,11-20
29911,21-30
22452,11-20
68750,21-30
253446,11-20
10975,21-30
158390,21-30
228502,11-20
251992,21-30
68836,21-30
204704,21-30
86867,21-30
159427,11-20
54002,21-30
301562,21-30
132695,21-30
315525,11-20
243714,11-20
87235,21-30
160485,21-30
127028,11-20
164568,21-30
69050,21-30
99466,21-30
22844,21-30
98422,21-30
244775,21-30
113093,21-30
26475,21-30
183918,11-20
84810,21-30
301898,21-30
312701,21-30
95990,21-30
235027,11-20
307542,21-30
316220,11-20
153725,21-30
287330,21-30
213807,21-30
124434,21-30
307591,21-30
258512,21-30
294107,21-30
171406,21-30
143450,21-30
313326,21-30
292573,11-20
67829,11-20
97931,21-30
115397,21-30
271571,11-20
294688,11-20
236872,21-30
270002,21-30
69078,11-20
188686,21-30
120530,21-30
173819,21-30
240760,21-30
68552,21-30
317245,21-30
54259,21-30
47340,11-20
133963,11-20
295973,11-20
252354,21-30
146428,21-30
177542,21-30
129504,21-30
121447,21-30
204176,11-20
189492,21-30
216793,21-30
48987,11-20
292080,11-20
259936,21-30
104487,21-30
119738,21-30
206538,21-30
197577,21-30
6000,21-30
101941,21-30
221059,21-30
173583,21-30
206561,11-20
232105,21-30
87159,21-30
263556,11-20
224666,21-30
131967,11-20
135523,11-20
96871,11-20
33275,21-30
134948,11-20
220126,11-20
310815,21-30
123476,21-30
50565,11-20
73485,21-30
283154,11-20
64895,21-30
115710,11-20
167647,21-30
24155,21-30
309958,21-30
220751,21-30
157366,21-30
138811,21-30
156000,21-30
23671,11-20
78097,21-30
204556,21-30
165802,21-30
141178,21-30
253131,21-30
316651,21-30
122988,11-20
133090,11-20
267229,11-20
306184,21-30
84900,21-30
146582,21-30
120080,11-20
188557,21-30
154836,21-30
79269,21-30
22781,11-20
83375,11-20
253259,21-30
106147,21-30
22897,11-20
261910,21-30
311442,11-20
97002,21-30
34310,21-30
116053,11-20
270491,21-30
15408,21-30
241068,21-30
61619,11-20
257507,21-30
115716,21-30
137889,11-20
17445,21-30
34737,21-30
225359,21-30
131491,11-20
157049,21-30
262295,21-30
254005,11-20
119381,21-30
297843,11-20
257879,21-30
27796,21-30
251714,11-20
276215,21-30
122334,21-30
146078,11-20
107229,21-30
108225,21-30
70807,21-30
208061,21-30
119840,21-30
251602,21-30
197917,11-20
131137,11-20
238706,21-30
225170,21-30
139301,21-30
75196,11-20
137094,11-20
37787,11-20
10701,21-30
3863,21-30
42090,21-30
13626,11-20
291649,21-30
250404,21-30
129744,21-30
153673,21-30
129205,21-30
2931,21-30
208010,11-20
95033,21-30
62152,11-20
69750,11-20
99246,11-20
54670,21-30
16850,21-30
86771,21-30
224857,11-20
212445,21-30
150575,21-30
11167,21-30
279141,21-30
143010,21-30
81064,11-20
135703,21-30
257197,21-30
309900,11-20
144384,21-30
25328,21-30
253127,21-30
33551,21-30
30331,21-30
226437,11-20
86932,21-30
312925,21-30
125524,11-20
40556,21-30
215047,21-30
199823,21-30
36347,11-20
77248,21-30
207477,11-20
315200,11-20
297460,21-30
36158,11-20
258729,11-20
163777,21-30
178037,21-30
248094,11-20
77262,21-30
11847,21-30
200778,21-30
168752,11-20
158011,11-20
74368,21-30
183363,11-20
301583,11-20
11802,21-30
160937,21-30
207296,21-30
239472,21-30
17368,11-20
154354,21-30
197697,21-30
236078,11-20
140066,11-20
37725,21-30
224769,11-20
127609,11-20
85776,21-30
102794,21-30
150826,11-20
40932,11-20
92492,11-20
10106,21-30
200994,11-20
160862,21-30
268498,11-20
271059,21-30
204647,11-20
66998,21-30
298188,21-30
276281,21-30
305147,21-30
168704,11-20
170803,21-30
149823,21-30
24677,11-20
17208,11-20
72007,21-30
41808,11-20
304916,21-30
5617,11-20
247161,11-20
285479,21-30
291739,11-20
12120,11-20
104871,21-30
159539,11-20
228179,21-30
264504,21-30
292715,21-30
290457,11-20
294103,11-20
107453,21-30
80866,21-30
171143,21-30
300334,21-30
181938,21-30
54052,21-30
111230,11-20
173458,11-20
148797,21-30
17823,21-30
274634,21-30
71181,21-30
10727,11-20
189823,21-30
238571,21-30
61309,11-20
248492,21-30
17883,11-20
41731,21-30
102114,11-20
238007,11-20
163108,21-30
117623,21-30
183459,21-30
292001,11-20
285769,21-30
74247,21-30
128017,21-30
241222,11-20
294964,21-30
34591,21-30
132817,11-20
3092,21-30
137878,21-30
254972,11-20
306794,11-20
134298,11-20
167237,21-30
312415,21-30
65230,21-30
25814,11-20
4430,21-30
70227,21-30
302944,21-30
122412,21-30
273080,21-30
275046,21-30
63720,11-20
200467,11-20
207156,21-30
315918,11-20
196687,21-30
54068,21-30
228341,21-30
117451,21-30
275137,21-30
194074,21-30
280879,11-20
134221,21-30
80465,21-30
145551,21-30
7402,11-20
179373,21-30
127122,21-30
273240,11-20
230500,21-30
148942,21-30
199746,11-20
78742,21-30
216484,21-30
250212,21-30
44897,21-30
190195,21-30
283468,21-30
4732,11-20
258146,21-30
192318,21-30
162047,11-20
57247,21-30
36672,21-30
268341,21-30
99882,11-20
139056,11-20
211212,11-20
45131,21-30
20076,21-30
106715,21-30
210539,21-30
248321,21-30
2186,21-30
71264,11-20
255001,11-20
256802,21-30
304811,21-30
179084,21-30
153613,21-30
118595,21-30
177932,21-30
309638,21-30
234495,21-30
207390,11-20
302754,21-30
210969,11-20
112729,21-30
126523,21-30
13858,21-30
15325,11-20
54307,21-30
82656,11-20
78314,21-30
235230,21-30
139519,11-20
301619,21-30
249709,21-30
213734,11-20
86662,11-20
196244,21-30
303117,21-30
59787,21-30
300014,21-30
257656,21-30
49271,11-20
105277,11-20
264937,21-30
23856,21-30
171568,21-30
167760,21-30
169705,21-30
270784,21-30
6696,21-30
271153,11-20
138341,11-20
125686,21-30
71580,21-30
242596,21-30
109058,11-20
298835,11-20
239818,21-30
8665,21-30
266021,11-20
230372,11-20
268110,11-20
88278,21-30
179541,11-20
180899,21-30
258458,21-30
42908,21-30
188693,11-20
203514,11-20
277039,11-20
125866,21-30
206542,11-20
56301,21-30
65973,11-20
296228,21-30
89607,21-30
173761,21-30
19736,21-30
92596,21-30
164680,21-30
149695,21-30
266823,21-30
76684,21-30
278248,11-20
86365,21-30
311520,21-30
171421,21-30
294756,21-30
237724,11-20
235530,11-20
301891,21-30
275310,21-30
293303,11-20
134440,21-30
200241,21-30
237644,21-30
310306,21-30
195898,21-30
90017,21-30
295862,21-30
214604,11-20
23560,11-20
153170,21-30
76775,21-30
18920,21-30
117388,21-30
213872,21-30
312459,11-20
213011,11-20
146851,11-20
209328,11-20
82016,11-20
11180,21-30
300621,21-30
228890,11-20
102574,11-20
303113,21-30
44431,21-30
54389,11-20
268642,21-30
247131,11-20
52235,21-30
30138,11-20
89968,21-30
186777,21-30
244865,11-20
59623,21-30
16224,11-20
184281,11-20
101067,21-30
208801,11-20
164073,21-30
138105,11-20
10148,11-20
136902,11-20
17447,11-20
141009,21-30
104865,21-30
22343,21-30
138098,21-30
180496,21-30
262622,21-30
259086,21-30
61090,21-30
43390,11-20
292751,21-30
181945,21-30
197384,21-30
275417,11-20
134018,11-20
312801,11-20
140831,21-30
96378,11-20
145717,11-20
221595,21-30
10470,11-20
162797,21-30
6772,21-30
33189,11-20
6782,21-30
108471,11-20
130934,21-30
269945,21-30
166266,21-30
147205,11-20
156980,11-20
182104,21-30
68611,21-30
148684,11-20
40826,21-30
238743,21-30
138927,11-20
56507,21-30
252278,21-30
302471,21-30
133531,11-20
16658,21-30
182343,21-30
165951,21-30
150149,11-20
199703,21-30
31191,21-30
148104,21-30
267672,21-30
274524,21-30
36306,11-20
80662,21-30
312302,21-30
73535,21-30
42396,11-20
156991,11-20
169082,21-30
105246,21-30
136572,11-20
246779,11-20
241025,21-30
235384,21-30
190400,21-30
143615,21-30
126906,11-20
197998,11-20
107739,21-30
76549,21-30
8006,21-30
288690,21-30
122812,21-30
205700,11-20
97251,11-20
33543,21-30
6924,11-20
221960,21-30
255847,21-30
206617,21-30
78536,21-30
294889,21-30
193942,11-20
227322,21-30
34849,21-30
149118,11-20
740,21-30
259003,21-30
133788,21-30
42172,21-30
201598,21-30
278404,21-30
210858,11-20
105775,21-30
134803,11-20
20156,11-20
246977,11-20
243141,21-30
104725,21-30
279949,11-20
318403,11-20
155832,11-20
274345,21-30
141368,21-30
27058,11-20
52709,21-30
163738,21-30
237075,11-20
244637,21-30
166922,21-30
56209,21-30
26492,21-30
196975,11-20
55856,21-30
286805,21-30
146020,11-20
238384,21-30
240704,21-30
142062,11-20
253668,21-30
139251,11-20
289429,21-30
157274,11-20
76606,21-30
27903,11-20
171933,11-20
3669,21-30
156261,11-20
171056,11-20
295278,11-20
281160,21-30
298210,11-20
23619,11-20
111159,21-30
109248,21-30
294994,11-20
72668,21-30
87783,21-30
36925,11-20
188568,11-20
228603,11-20
17390,21-30
207883,21-30
90245,21-30
246781,11-20
302751,21-30
155635,21-30
187389,11-20
172478,11-20
199501,11-20
308960,21-30
158982,21-30
35947,21-30
141393,21-30
24538,21-30
23877,11-20
297370,11-20
300125,11-20
137771,11-20
43748,21-30
206492,11-20
305706,21-30
163899,21-30
210576,21-30
117572,21-30
128382,21-30
250213,11-20
307067,21-30
2606,11-20
28103,21-30
156967,11-20
266317,11-20
12147,11-20
111232,11-20
205503,21-30
166781,21-30
61360,21-30
268446,21-30
314560,11-20
143537,11-20
217050,21-30
222700,21-30
289283,21-30
224534,11-20
82435,21-30
46304,21-30
79584,21-30
58156,11-20
199810,21-30
215694,21-30
104827,21-30
166519,21-30
183641,21-30
106845,21-30
124267,21-30
23143,11-20
278573,11-20
200604,11-20
133731,21-30
235818,21-30
177706,11-20
103944,21-30
2980,21-30
287313,21-30
105520,21-30
91960,21-30
134617,21-30
22424,11-20
272380,21-30
205769,11-20
216279,11-20
38799,11-20
113220,21-30
62178,21-30
158759,11-20
41840,21-30
147745,11-20
171763,21-30
137619,11-20
309913,21-30
234702,21-30
71165,21-30
63682,21-30
242149,21-30
252627,21-30
267812,21-30
45289,21-30
132990,11-20
31204,21-30
237102,21-30
316131,11-20
167530,21-30
42735,21-30
154805,21-30
152477,21-30
179738,11-20
215922,11-20
132405,21-30
172125,11-20
96124,21-30
114826,21-30
226712,11-20
186192,21-30
271649,11-20
69635,11-20
48789,11-20
83883,21-30
27957,11-20
284245,21-30
153594,11-20
23727,21-30
209210,11-20
114358,21-30
176823,21-30
267451,11-20
169027,21-30
105656,21-30
224094,21-30
169953,11-20
206,21-30
225254,21-30
286992,21-30
304682,11-20
57652,21-30
261055,11-20
228133,11-20
205548,21-30
316759,21-30
151674,21-30
45922,11-20
104040,21-30
250287,21-30
29635,21-30
236418,21-30
43187,21-30
53978,21-30
174273,21-30
192293,21-30
145081,21-30
291394,11-20
263854,21-30
219528,11-20
78782,21-30
62723,21-30
218320,21-30
151082,21-30
63299,21-30
66174,11-20
306015,11-20
51868,11-20
204423,11-20
185959,21-30
164997,21-30
254141,21-30
190761,21-30
205738,11-20
197129,11-20
293962,11-20
54517,21-30
245891,11-20
74379,21-30
112434,11-20
312720,21-30
268092,21-30
282153,21-30
244611,21-30
118074,21-30
92558,11-20
217661,21-30
24592,21-30
66472,21-30
81200,21-30
258406,21-30
242064,11-20
98332,21-30
251167,21-30
104943,11-20
130404,21-30
85648,11-20
4234,11-20
115636,11-20
317833,21-30
300228,21-30
182990,11-20
94784,21-30
93367,21-30
154385,21-30
16284,21-30
254695,21-30
100559,21-30
141088,11-20
318331,11-20
315954,11-20
271772,21-30
128283,11-20
285449,21-30
74530,21-30
116473,21-30
55705,11-20
110793,21-30
222911,11-20
98676,21-30
113645,11-20
124929,21-30
187182,21-30
275636,11-20
247976,11-20
260244,11-20
61286,21-30
124047,21-30
302491,11-20
145224,11-20
207482,21-30
183390,11-20
26327,11-20
89404,21-30
107960,21-30
200029,21-30
3255,21-30
247083,21-30
309492,21-30
219299,21-30
82952,11-20
215311,21-30
298794,11-20
14698,11-20
230614,21-30
155749,11-20
312198,21-30
113876,21-30
24998,11-20
174142,21-30
27738,21-30
206531,21-30
32452,11-20
157204,21-30
86354,21-30
74477,21-30
126164,11-20
304186,21-30
143418,21-30
293275,21-30
75834,21-30
171442,11-20
221540,21-30
305423,21-30
173696,21-30
8938,21-30
70875,11-20
14283,11-20
177176,11-20
249903,21-30
91309,21-30
16969,11-20
162776,11-20
254475,11-20
228128,21-30
149674,21-30
155349,11-20
23681,21-30
15857,21-30
291005,21-30
36572,11-20
85652,21-30
269369,21-30
46640,11-20
226411,11-20
219550,21-30
259359,21-30
71836,21-30
208912,21-30
310753,21-30
8353,21-30
80636,21-30
79926,21-30
89327,21-30
290477,21-30
264409,11-20
168375,21-30
59037,11-20
277658,11-20
134069,11-20
54236,21-30
154087,11-20
316835,11-20
51883,11-20
528,21-30
23635,21-30
30384,21-30
103154,21-30
37736,11-20
250166,11-20
69401,21-30
270635,21-30
135893,21-30
170258,21-30
73988,21-30
4305,11-20
288105,11-20
239160,11-20
241193,11-20
130744,11-20
25044,21-30
166361,11-20
131701,11-20
273140,11-20
256476,11-20
115612,11-20
200108,11-20
216429,21-30
181274,21-30
215583,11-20
21558,11-20
149982,21-30
290248,21-30
212135,21-30
504,21-30
284003,21-30
137622,21-30
262755,21-30
280952,21-30
296700,11-20
119223,21-30
88753,21-30
89637,21-30
22460,11-20
107142,11-20
112321,21-30
252531,21-30
289888,21-30
72618,11-20
145358,21-30
303633,21-30
109246,11-20
275738,21-30
96205,21-30
315842,11-20
163120,11-20
23666,21-30
6901,21-30
12986,11-20
18417,21-30
49456,21-30
173805,11-20
248553,21-30
244053,21-30
40873,11-20
147195,21-30
146126,21-30
153325,21-30
113888,21-30
18653,11-20
198822,21-30
47603,21-30
252826,21-30
30041,21-30
305523,21-30
58933,21-30
6868,11-20
277534,21-30
33338,11-20
198875,11-20
